"FWB_id","site_year_code","sp_site","collection_site_id","fish_family","fish_scientific_name","fish_name_level","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","sp_site_body_size_range","VarTot"
"FWB_0750","FWB_0750_2019","Lepomis gibbosus_A3","A3","Centrarchidae","Lepomis gibbosus","species","lotic",-7.0921,38.09122,0.571809838662465,0.0190169096942193,0.486204464359804,0.0136816667156246,63.3333333333333,76.25,9,24,0.0326985764098439
"FWB_0750","FWB_0750_2019","Luciobarbus sclateri_A3","A3","Cyprinidae","Luciobarbus sclateri","species","lotic",-7.0921,38.09122,0.788470478847048,0.0107910411534881,0.749813293502614,0.00136648519371459,184,1458,2,54,0.0121575263472027
"FWB_0750","FWB_0750_2019","Luciobarbus steindachneri_A3","A3","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.0921,38.09122,0.806601580660158,0.0229411927016817,0.613849473072774,0.0337579689946059,216.222222222222,3101.94444444444,9,173,0.0566991616962876
"FWB_0750","FWB_0750_2019","Pseudochondrostoma willkommii_A3","A3","Leuciscidae","Pseudochondrostoma willkommii","species","lotic",-7.0921,38.09122,0.21421561031045,0.00456308397129713,0.445108289768484,0.00173330977773143,109,57,3,15,0.00629639374902855
"FWB_0750","FWB_0750_2019","Squalius alburnoides_A3","A3","Leuciscidae","Squalius alburnoides","species","lotic",-7.0921,38.09122,0.577199235497701,0.0115518439918495,0.351506099078915,0.0617404067859098,79.6666666666667,1002.25,9,85,0.0732922507777593
"FWB_0751","FWB_0751_2019","Anaecypris hispanica_A4","A4","Leuciscidae","Anaecypris hispanica","species","lotic",-7.184753,38.070386,0.836803489986119,0.0345821100148872,0.115004916420845,0.0018803641922132,52.4443333333333,9.59229633333333,3,6,0.0364624742071004
"FWB_0751","FWB_0751_2019","Cobitis paludica_A4","A4","Cobitidae","Cobitis paludica","species","lotic",-7.184753,38.070386,0.164534999008527,0.0108587548740838,0.428215339233038,0.0056590723813999,76.75,58.2142857142857,8,22,0.0165178272554837
"FWB_0751","FWB_0751_2019","Gambusia holbrooki_A4","A4","Poeciliidae","Gambusia holbrooki","species","lotic",-7.184753,38.070386,0.143499239870448,0.00549411356864642,0.446253687315634,0.103503901288711,37.3333333333333,52.6666666666667,6,18,0.108998014857358
"FWB_0751","FWB_0751_2019","Iberochondrostoma lemmingii_A4","A4","Leuciscidae","Iberochondrostoma lemmingii","species","lotic",-7.184753,38.070386,0.16985921078723,0.0445697558207427,0.353227138643068,0.00426484002053585,75.55,280.2625,5,41.25,0.0488345958412786
"FWB_0751","FWB_0751_2019","Lepomis gibbosus_A4","A4","Centrarchidae","Lepomis gibbosus","species","lotic",-7.184753,38.070386,0.288717033511799,0.00488973848928919,0.611238938053097,0.00665592569124561,62.5833333333333,151.901515151515,12,34,0.0115456641805348
"FWB_0751","FWB_0751_2019","Luciobarbus sclateri_A4","A4","Cyprinidae","Luciobarbus sclateri","species","lotic",-7.184753,38.070386,0.353261947253619,0.00822392688265281,0.716902654867257,0.0467385688139389,132,318,4,39,0.0549624956965917
"FWB_0751","FWB_0751_2019","Luciobarbus steindachneri_A4","A4","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.184753,38.070386,0.284795205675634,0.00598138556282103,0.717705670272042,0.0197077021992886,173.333333333333,3867.75,9,162,0.0256890877621096
"FWB_0751","FWB_0751_2019","Squalius alburnoides_A4","A4","Leuciscidae","Squalius alburnoides","species","lotic",-7.184753,38.070386,0.164022737788353,0.00637571285778972,0.427158308751229,0.0278225071715933,62.8333333333333,170.966666666667,6,33,0.034198220029383
"FWB_0752","FWB_0752_2019","Australoheros facetus_A5","A5","Cichlidae","Australoheros facetus","species","lotic",-7.298176,38.148395,0.391529795031899,0.079677870146929,0.393577981651376,0.0464369953213377,75.2,735.955555555556,10,77,0.126114865468267
"FWB_0752","FWB_0752_2019","Cobitis paludica_A5","A5","Cobitidae","Cobitis paludica","species","lotic",-7.298176,38.148395,0.412040179177413,0.00462613630850053,0.226887791107975,0.0236406225801058,78.25,418.785714285714,8,62,0.0282667588886063
"FWB_0752","FWB_0752_2019","Gambusia holbrooki_A5","A5","Poeciliidae","Gambusia holbrooki","species","lotic",-7.298176,38.148395,0.358374217068394,0.0279701172755689,0.27166717074974,0.0368624742770923,40.1428571428571,76.8095238095238,7,22,0.0648325915526612
"FWB_0752","FWB_0752_2019","Lepomis gibbosus_A5","A5","Centrarchidae","Lepomis gibbosus","species","lotic",-7.298176,38.148395,0.754667620963264,0.0165322240537124,0.125018712174676,0.00763783216697697,72,120.4,11,36,0.0241700562206894
"FWB_0752","FWB_0752_2019","Luciobarbus steindachneri_A5","A5","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.298176,38.148395,0.626289534410208,0.0113027300632078,0.336185603387438,0.0214257628640969,130.5,1548,8,116,0.0327284929273048
"FWB_0752","FWB_0752_2019","Luciobarbus_A5","A5","Cyprinidae","Luciobarbus steindachneri","genus","lotic",-7.298176,38.148395,0.464673544183521,0.0200675318790021,0.52364149611856,0.101008571688973,95.25,90.9166666666667,4,20,0.121076103567975
"FWB_0754","FWB_0754_2019","Alburnus alburnus_C2","C2","Leuciscidae","Alburnus alburnus","species","lotic",-7.352868,39.241752,0.387735849056604,NA,0.347598253275109,NA,88,NA,1,0,NA
"FWB_0754","FWB_0754_2019","Gambusia holbrooki_C2","C2","Poeciliidae","Gambusia holbrooki","species","lotic",-7.352868,39.241752,0.262185534591195,0.0383447973350964,0.297663755458515,0.045160977642902,38.375,35.9821428571429,8,18,0.0835057749779984
"FWB_0754","FWB_0754_2019","Lepomis gibbosus_C2","C2","Centrarchidae","Lepomis gibbosus","species","lotic",-7.352868,39.241752,0.521755288736421,0.0771287690000755,0.463025009924573,0.0415717278812033,4246.18181818182,189985326.163636,11,45745,0.118700496881279
"FWB_0754","FWB_0754_2019","Luciobarbus steindachneri_C2","C2","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.352868,39.241752,0.490094339622641,0.038668070883272,0.219213973799127,0.00730613069926199,108.333333333333,57.3333333333333,3,14,0.045974201582534
"FWB_0754","FWB_0754_2019","Luciobarbus_C2","C2","Cyprinidae","Luciobarbus steindachneri","genus","lotic",-7.352868,39.241752,0.346639150943396,0.0209236180862816,0.327467248908297,0.0532469632539425,67.25,445.142857142857,8,59.5,0.0741705813402242
"FWB_0754","FWB_0754_2019","Squalius alburnoides_C2","C2","Leuciscidae","Squalius alburnoides","species","lotic",-7.352868,39.241752,0.461237513873474,0.0266514505633154,0.553578217313126,0.0459707081459612,83.3529411764706,372.867647058823,17,61,0.0726221587092766
"FWB_0755","FWB_0755_2019","Cobitis paludica_C3","C3","Cobitidae","Cobitis paludica","species","lotic",-7.277278,39.13275,0.577355460385439,0.00575342602594091,0.632568287151169,0.00366025160303049,78.75,67.0714285714286,8,24,0.0094136776289714
"FWB_0755","FWB_0755_2019","Gambusia holbrooki_C3","C3","Poeciliidae","Gambusia holbrooki","species","lotic",-7.277278,39.13275,0.528024625267666,0.0491804513358716,0.492170397396707,0.0337570282356381,42.7,68.9,10,23,0.0829374795715097
"FWB_0755","FWB_0755_2019","Lepomis gibbosus_C3","C3","Centrarchidae","Lepomis gibbosus","species","lotic",-7.277278,39.13275,0.589668094218415,0.0272104284896941,0.818094862439602,0.0141637444027078,87.6,54.0444444444445,10,22,0.0413741728924019
"FWB_0755","FWB_0755_2019","Luciobarbus microcephalus_C3","C3","Cyprinidae","Luciobarbus microcephalus","species","lotic",-7.277278,39.13275,0.63169164882227,NA,0.890641948525786,NA,111,NA,1,0,NA
"FWB_0755","FWB_0755_2019","Luciobarbus_C3","C3","Cyprinidae","Luciobarbus microcephalus","genus","lotic",-7.277278,39.13275,0.565964787056864,0.0474077009398813,0.669197646517438,0.0421631224952506,78.4444444444444,132.527777777778,9,39,0.0895708234351319
"FWB_0755","FWB_0755_2019","Squalius alburnoides_C3","C3","Leuciscidae","Squalius alburnoides","species","lotic",-7.277278,39.13275,0.176034975017844,0.031645647915912,0.17759589784045,0.0246478406562917,41,1,3,2,0.0562934885722037
"FWB_0756","FWB_0756_2019","Gambusia holbrooki_C4","C4","Poeciliidae","Gambusia holbrooki","species","lotic",-7.111071,38.981366,0.309090909090909,0.0324242798271398,0.479503473708472,0.0663156325223083,8356.36363636364,342754080.454545,11,45780,0.0987399123494481
"FWB_0756","FWB_0756_2019","Lepomis gibbosus_C4","C4","Centrarchidae","Lepomis gibbosus","species","lotic",-7.111071,38.981366,0.688888888888889,0.0460224340534291,0.27160046681959,0.0490389187199195,99.4444444444444,163.527777777778,9,38,0.0950613527733486
"FWB_0757","FWB_0757_2019","Australoheros facetus_CH1","CH1","Cichlidae","Australoheros facetus","species","lotic",-7.46013,37.730271,0.38354175650424,0.0107974719324251,0.553532214626062,0.0167939896583662,72.9,455.433333333333,10,66,0.0275914615907913
"FWB_0757","FWB_0757_2019","Cobitis paludica_CH1","CH1","Cobitidae","Cobitis paludica","species","lotic",-7.46013,37.730271,0.387140050788175,0.0266400968868036,0.293626130792072,0.0584532196070927,70.8333333333333,201.366666666667,6,38,0.0850933164938964
"FWB_0757","FWB_0757_2019","Gambusia holbrooki_CH1","CH1","Poeciliidae","Gambusia holbrooki","species","lotic",-7.46013,37.730271,0.451159161379084,0.0287532971041963,0.440291219035781,0.0391941925986944,37.8571428571429,60.4761904761905,7,20,0.0679474897028907
"FWB_0757","FWB_0757_2019","Iberochondrostoma lemmingii_CH1","CH1","Leuciscidae","Iberochondrostoma lemmingii","species","lotic",-7.46013,37.730271,0.268362800057496,NA,0.298736275119122,NA,81,NA,1,0,NA
"FWB_0757","FWB_0757_2019","Lepomis gibbosus_CH1","CH1","Centrarchidae","Lepomis gibbosus","species","lotic",-7.46013,37.730271,0.416325283886733,0.0183604819422356,0.5772218769422,0.0753994418977476,72.875,129.267857142857,8,31,0.0937599238399832
"FWB_0757","FWB_0757_2019","Luciobarbus comizo_CH1","CH1","Cyprinidae","Luciobarbus comizo","species","lotic",-7.46013,37.730271,0.772254050391178,0.0146797899937171,0.578590665601231,0.0455370547634348,202.142857142857,3517.47619047619,7,152,0.060216844757152
"FWB_0757","FWB_0757_2019","Luciobarbus microcephalus_CH1","CH1","Cyprinidae","Luciobarbus microcephalus","species","lotic",-7.46013,37.730271,0.697858272243783,0.000143843423974318,0.819660244458256,0.0650448548577122,153.5,4.5,2,3,0.0651886982816866
"FWB_0757","FWB_0757_2019","Luciobarbus sclateri_CH1","CH1","Cyprinidae","Luciobarbus sclateri","species","lotic",-7.46013,37.730271,0.613482823055915,0.0308338203699768,0.582763621296872,0.0246359763585546,168.333333333333,3273.75,9,159,0.0554697967285313
"FWB_0757","FWB_0757_2019","Luciobarbus steindachneri_CH1","CH1","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.46013,37.730271,0.67079919505534,0.0263821949113932,0.55401905945722,0.00140073030551582,175,6329.33333333333,4,180,0.027782925216909
"FWB_0757","FWB_0757_2019","Pseudochondrostoma willkommii_CH1","CH1","Leuciscidae","Pseudochondrostoma willkommii","species","lotic",-7.46013,37.730271,0.0745292511139859,0.0111092185432231,0.259995856639735,0.00868019812420886,76.5,60.5,2,11,0.019789416667432
"FWB_0757","FWB_0757_2019","Squalius alburnoides_CH1","CH1","Leuciscidae","Squalius alburnoides","species","lotic",-7.46013,37.730271,0.590402266987002,0.0157777066421761,0.319837817041049,0.0323165137623586,68.4761428571429,600.589984142857,7,67.667,0.0480942204045346
"FWB_0758","FWB_0758_2019","Australoheros facetus_CH2","CH2","Cichlidae","Australoheros facetus","species","lotic",-7.410703,37.762035,0.399022298456261,0.0259594164892394,0.288460645460878,0.0287960938481802,63,272.666666666667,10,54,0.0547555103374197
"FWB_0758","FWB_0758_2019","Gambusia holbrooki_CH2","CH2","Poeciliidae","Gambusia holbrooki","species","lotic",-7.410703,37.762035,0.399428244711264,0.0452223716174006,0.354229548796533,0.00614471895588393,34.8333333333333,55.7666666666667,6,19,0.0513670905732845
"FWB_0758","FWB_0758_2019","Luciobarbus comizo_CH2","CH2","Cyprinidae","Luciobarbus comizo","species","lotic",-7.410703,37.762035,0.895283018867925,0.000284225144091157,0.50470164847922,0.017531900784728,146.5,1200.5,2,49,0.0178161259288192
"FWB_0758","FWB_0758_2019","Luciobarbus microcephalus_CH2","CH2","Cyprinidae","Luciobarbus microcephalus","species","lotic",-7.410703,37.762035,0.618916932124479,0.0608555510209285,0.589920063683704,0.0612502778136242,132,796.333333333333,7,75,0.122105828834553
"FWB_0758","FWB_0758_2019","Luciobarbus sclateri_CH2","CH2","Cyprinidae","Luciobarbus sclateri","species","lotic",-7.410703,37.762035,0.72694873260911,0.00832119048016004,0.477659107912184,0.00823322880703351,123.333333333333,268,9,53,0.0165544192871935
"FWB_0758","FWB_0758_2019","Luciobarbus steindachneri_CH2","CH2","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.410703,37.762035,0.665057583925509,0.0391627238528433,0.465007131248134,0.00820374368534018,124,380.666666666667,7,59,0.0473664675381835
"FWB_0758","FWB_0758_2019","Pseudochondrostoma willkommii_CH2","CH2","Leuciscidae","Pseudochondrostoma willkommii","species","lotic",-7.410703,37.762035,0.286685248713551,0.0131747039894957,0.342668911074994,0.0122718558733555,78.875,93.8392857142857,8,31,0.0254465598628512
"FWB_0758","FWB_0758_2019","Salaria fluviatilis_CH2","CH2","Blenniidae","Salaria fluviatilis","species","lotic",-7.410703,37.762035,0.165866209262436,0.0122084857115117,0.561829579753889,0.00927473129875508,48,13.5,5,9,0.0214832170102668
"FWB_0758","FWB_0758_2019","Squalius alburnoides_CH2","CH2","Leuciscidae","Squalius alburnoides","species","lotic",-7.410703,37.762035,0.628530588907947,0.0321995553450293,0.389811160126925,0.010254355166158,86.3333333333333,164.266666666667,6,31,0.0424539105111873
"FWB_0759","FWB_0759_2019","Anaecypris hispanica_CH3","CH3","Leuciscidae","Anaecypris hispanica","species","lotic",-7.254917,37.9355,0.263321757873309,0.0122445337450883,0.0958580782701386,0.00443767141979539,51.3333333333333,177.333333333333,3,24,0.0166822051648837
"FWB_0759","FWB_0759_2019","Australoheros facetus_CH3","CH3","Cichlidae","Australoheros facetus","species","lotic",-7.254917,37.9355,0.443885629132905,0.00362363430448696,0.421361859804071,0.0149560959905869,71,161.5,9,35,0.0185797302950739
"FWB_0759","FWB_0759_2019","Cobitis paludica_CH3","CH3","Cobitidae","Cobitis paludica","species","lotic",-7.254917,37.9355,0.56571668063705,0.0289856395751429,0.212140246687985,0.00796008147872827,77.8,254.622222222222,10,43,0.0369457210538712
"FWB_0759","FWB_0759_2019","Gambusia holbrooki_CH3","CH3","Poeciliidae","Gambusia holbrooki","species","lotic",-7.254917,37.9355,0.378337923601964,0.0174732511120764,0.407506281407035,0.00952184521378496,37.875,26.125,8,15,0.0269950963258614
"FWB_0759","FWB_0759_2019","Lepomis gibbosus_CH3","CH3","Centrarchidae","Lepomis gibbosus","species","lotic",-7.254917,37.9355,0.538684655197648,0.0627915930349959,0.463072940459875,0.00815150430815984,65.7777777777778,272.944444444444,9,47,0.0709430973431557
"FWB_0759","FWB_0759_2019","Luciobarbus microcephalus_CH3","CH3","Cyprinidae","Luciobarbus microcephalus","species","lotic",-7.254917,37.9355,0.424220652217299,0.0085864237723821,0.753121668950815,0.0478564008282897,120.666666666667,485.333333333333,3,40,0.0564428246006718
"FWB_0759","FWB_0759_2019","Luciobarbus sclateri_CH3","CH3","Cyprinidae","Luciobarbus sclateri","species","lotic",-7.254917,37.9355,0.538019398874386,0.0103268640832292,0.405740825338815,0.00221624443493268,150.888888888889,865.111111111111,9,80,0.0125431085181618
"FWB_0759","FWB_0759_2019","Luciobarbus steindachneri_CH3","CH3","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.254917,37.9355,0.677501877837167,0.0253383023937479,0.354956601187757,0.0490145450872453,190.909090909091,8155.69090909091,11,273,0.0743528474809932
"FWB_0759","FWB_0759_2019","Pseudochondrostoma willkommii_CH3","CH3","Leuciscidae","Pseudochondrostoma willkommii","species","lotic",-7.254917,37.9355,0.103074814726114,0.0071812113884764,0.343193238921882,0.0154054285767055,90.6666666666667,412.25,9,60,0.0225866399651819
"FWB_0759","FWB_0759_2019","Squalius alburnoides_CH3","CH3","Leuciscidae","Squalius alburnoides","species","lotic",-7.254917,37.9355,0.174110884923961,NA,0.469049794426679,NA,67,NA,1,0,NA
"FWB_0760","FWB_0760_2019","Cobitis paludica_CR1","CR1","Cobitidae","Cobitis paludica","species","lotic",-7.685658,37.616813,0.358725513616818,0.0276971833152707,0.19811320754717,0.0163305283909915,79.125,321.553571428571,8,49,0.0440277117062622
"FWB_0760","FWB_0760_2019","Gambusia holbrooki_CR1","CR1","Poeciliidae","Gambusia holbrooki","species","lotic",-7.685658,37.616813,0.332006158093115,0.0133934603322729,0.343958452449018,0.0188184802816344,37.7777777777778,65.6944444444445,9,25,0.0322119406139074
"FWB_0760","FWB_0760_2019","Lepomis gibbosus_CR1","CR1","Centrarchidae","Lepomis gibbosus","species","lotic",-7.685658,37.616813,0.251035196687371,0.0131727765922494,0.611867495711835,0.064343057628239,7673.04166666667,317271780.839015,12,45778,0.0775158342204884
"FWB_0760","FWB_0760_2019","Luciobarbus steindachneri_CR1","CR1","Cyprinidae","Luciobarbus steindachneri","species","lotic",-7.685658,37.616813,0.404921165790731,0.0274046151609042,0.468267581475129,0.00244280117920851,147.5,480.5,2,31,0.0298474163401127
"FWB_0760","FWB_0760_2019","Micropterus salmoides_CR1","CR1","Centrarchidae","Micropterus salmoides","species","lotic",-7.685658,37.616813,0.81052487884786,0.0116394745118708,0.218451359960794,0.00213438904213687,108.285714285714,2895.2380952381,7,159,0.0137738635540077
"FWB_0760","FWB_0760_2019","Squalius alburnoides_CR1","CR1","Leuciscidae","Squalius alburnoides","species","lotic",-7.685658,37.616813,0.724159898072942,0.00620463619279548,0.495425957690108,0.0315184393532399,126.333333333333,16.3333333333333,3,7,0.0377230755460353
"FWB_0762","FWB_0762_2019","Ameiurus melas_D2","D2","Ictaluridae","Ameiurus melas","species","lotic",-7.685554,38.566776,0.500068580833943,0.054620922337035,0.247077000167028,0.0206729759269114,102.375,4163.98214285714,8,141,0.0752938982639463
"FWB_0762","FWB_0762_2019","Cobitis paludica_D2","D2","Cobitidae","Cobitis paludica","species","lotic",-7.685554,38.566776,0.723390636430139,3.76266462744772e-06,0.300567897110406,0.000632864441633456,65,50,2,10,0.000636627106260904
"FWB_0762","FWB_0762_2019","Gambusia holbrooki_D2","D2","Poeciliidae","Gambusia holbrooki","species","lotic",-7.685554,38.566776,0.449422904982525,0.0366003511612211,0.435851752871963,0.0647821903132355,39.4444444444444,124.277777777778,9,33,0.101382541474457
"FWB_0762","FWB_0762_2019","Lepomis gibbosus_D2","D2","Centrarchidae","Lepomis gibbosus","species","lotic",-7.685554,38.566776,0.462935869300171,0.0165231126332575,0.452832989996845,0.0108001581180598,58.7222222222222,557.271241830065,18,73,0.0273232707513173
