HYBAS_ID,Longitude,Latitude,Area_SqKm,DRP,TP,TN,NO3
1060982500,43.18187748,5.942743875,112519.9,28.18124262,339.6793127,1163.252449,1021.561402
1060982060,43.36801626,6.890261472,11241.6,63.24632787,78.27641528,685.8160073,180.8096568
1060979820,42.84971705,6.127666927,106509.5,63.89608001,595.9440035,1573.0499,626.7698813
1060980040,42.65836634,5.714923565,5698.4,32.78146761,106.4781838,915.8092182,500.9058637
1061022130,39.28693223,5.102281414,20351.9,44.06149285,140.3133203,1475.505153,1067.1389
1061022270,38.75409772,4.518179155,7267.1,22.16617719,46.44607454,716.244828,350.7197573
1060973660,42.84517562,6.910472111,4119.2,26.62021061,53.79887203,566.7861579,230.3191399
1060973650,42.29547831,6.405192459,99504.5,127.9055707,216.274388,1815.944671,843.5069136
1061013610,38.48549744,5.289089908,10487.2,52.70119006,126.0816033,944.7447982,395.1071222
1061013460,38.90857963,5.749321224,7397.1,52.33900362,212.922735,839.5596816,531.8757514
1060914430,43.50909293,8.506560275,10627.9,95.97426694,110.0908964,1134.103054,785.7749775
1060914420,43.06252038,8.556697383,7919.5,79.64492158,99.54434892,651.3372388,590.0424768
1060957700,41.80667478,6.715815301,89657.3,53.65715802,149.378588,1355.220202,836.4604632
1060957990,41.66236665,6.526286615,1208.2,9.099642666,21.9534914,291.2237549,173.874271
1060949620,41.49879929,7.091785273,6075.9,18.74002513,47.39621442,614.9800366,205.1468056
1060949630,42.24301414,7.077228093,81869.4,81.21342401,139.1651868,1082.173311,591.7993344
1060929730,41.22253211,7.497669751,63469.5,140.5681908,176.3224494,2303.867111,878.8052833
1060929860,42.6727012,8.018256197,15233.4,86.98724219,100.6973693,1162.107159,659.8998918
1060918220,41.60751775,7.792716669,41094.5,48.22326643,163.636705,1523.77186,351.723662
1060918230,42.02949964,8.629754168,14846.2,43.9704601,120.2650399,807.4126702,355.6572939
1060901700,40.10629012,7.817458641,27292.3,42.81796106,172.9932061,1023.601901,432.9346548
1060901710,41.28435861,8.780687175,10541.8,67.67700463,187.6131276,1079.077238,719.8467555
1060008110,42.33015113,-0.609100112,276.4,1.206968477,11.59104483,26.57613368,72.06064886
1060008130,41.57949935,-0.350960011,10768.9,21.38308025,115.830418,257.0141542,465.4051707
1060008140,42.02793,-0.935680475,147.7,1.191357742,8.721890562,19.72734164,43.54496648
1060008150,40.72016671,-0.502750863,11221.2,58.31491571,115.095343,858.6095759,527.3103544
1060008160,41.36063319,-1.281579629,7726.7,15.58756904,96.46216016,594.2202852,399.4990764
1060008330,40.86414604,-1.280686184,5738.9,16.22102798,65.66311099,525.3185006,606.6762375
1060008340,41.0040561,-2.021849482,451.4,0.979889746,7.494204597,63.42877461,168.0589192
1060008360,40.3689743,-1.198360867,9800.8,31.32938546,114.5086472,648.0551418,862.2305428
1060008370,40.63830603,-2.144493687,3188.2,8.167719399,86.76154267,525.4098711,1131.537351
1060008470,40.35444334,-2.270601662,95248.8,20.4706438,326.6368486,619.4822662,1350.544144
1061198260,39.14586221,-2.677653257,7805,14.59436423,181.4108919,1270.154884,674.2461523
1061198010,39.64627126,-2.310887246,85378.4,37.59488415,160.6985509,1201.469829,1521.314109
1061190750,39.74015559,-1.774338056,67614,44.85449475,255.6383391,2059.194517,1589.967554
1061190870,38.59292096,-1.965629641,12933.7,59.41576298,218.747586,1096.525389,1242.219295
1061178800,39.8484921,-1.288827294,47969.3,34.77044063,135.073484,1262.566375,547.222514
1061178790,38.72059036,-1.375348889,13398.3,81.37558112,237.6919115,1571.821923,1367.68283
1061170580,39.01648652,-0.972783723,5603.3,26.09414769,80.24948357,1058.206687,724.9594942
1061170490,38.25683845,-0.42177979,40444.5,93.60655897,597.7482541,1843.94604,1369.874664
1060008480,40.13264944,-2.755724042,1482.6,6.327314109,35.72693866,105.9418032,549.0029575
1060008570,40.11970565,-3.147444273,38448.4,3.029527574,109.8812512,185.2591408,204.0012404
1061213170,39.1230226,-3.126946831,35465.5,25.03201311,116.0529403,1422.614741,358.1607488
1061213080,39.71730113,-2.918296414,2951.6,14.10461825,84.83786528,538.8654917,1024.23743
1061209560,38.13234539,-2.564121875,24347.3,35.21122148,205.484611,758.1817272,406.0921011
1061209710,37.90139251,-2.986796164,7226.2,34.49214243,175.7603691,1245.403207,235.3942354
1061192280,37.30145665,-2.148742661,9199.2,43.81346341,127.5255795,502.8761798,394.4477894
1061192210,37.8901775,-1.959140909,10934.9,14.50030779,91.14859372,416.7566184,356.2897575
1061184690,37.04713416,-1.353137366,7291.6,18.00967191,100.1064519,274.2203936,272.2251448
1061184680,37.4548916,-1.60980687,2903,49.12082512,241.2391441,200.3842263,328.9674564
1060008580,39.93918288,-3.371508708,823,13.61344765,102.2937806,92.41701825,339.7157329
1060008640,39.13557782,-3.431496388,7714.2,58.56222774,212.7806822,677.9106481,853.8821499
1060008650,39.6425485,-3.838048159,1382.1,17.37179765,61.37869528,245.6517601,351.912794
1060008720,39.14724892,-3.838823771,3922.1,33.29849345,177.4182102,571.7877323,382.2331767
1060008730,39.54255113,-4.141453635,110.7,4.176270512,7.129404627,28.93739724,98.43113883
1060008740,38.6506186,-3.877467237,4386.6,47.26410797,141.2550675,759.3990303,522.9048934
1060008760,39.23218034,-4.357969813,3226.3,30.56037209,176.324907,669.9223672,299.8080831
1060008880,38.52805466,-4.352678543,6704.1,21.01790567,147.60802,662.0393756,409.237105
1060008890,38.91977949,-4.991221305,3837.2,38.83496886,233.9377906,712.0395189,1038.17072
1060009010,38.52131155,-5.357844398,40483.5,96.79322111,332.6772576,756.7668979,308.3117157
1061251210,38.42637781,-5.142905331,36195.7,19.22143265,129.5423312,506.369683,217.3312267
1061251160,38.53245301,-4.880600234,1241.4,28.2759777,79.94628571,382.0142207,200.9803317
1061250620,37.17587601,-4.888214419,20586.1,61.30875027,279.4552988,1840.813635,687.5560559
1061250500,38.24802948,-4.828009233,23186.3,36.69923336,145.4372988,661.9365147,197.9337976
1061242320,37.57914681,-4.238244078,19292.9,65.70068679,106.3675996,641.6048434,400.150334
1061242250,38.00273477,-4.249539967,2191.6,45.45086613,80.51630056,226.3568723,218.2362064
1061223250,37.7647693,-3.536888676,5841,38.55395432,157.9476019,688.7454805,400.3235715
1061223240,36.8899833,-3.512557879,6636.4,58.02428808,243.6631883,1322.044038,597.4690322
1060009020,38.31542747,-5.706123067,7777.6,109.0138877,165.8545304,1221.751928,1062.975847
1060009130,38.01640534,-6.082601554,41560.9,114.2397261,324.1545194,1515.346706,880.3867619
1061270150,37.55737255,-6.333996427,30560.7,30.99040491,60.31001801,492.922888,606.7673717
1061270040,37.27638096,-5.784738144,3946.5,54.19164267,162.3637759,932.5451344,593.5286752
1061274570,37.23322518,-6.602413714,26112.8,74.75394996,471.3922283,883.1906245,494.1145959
1061274370,37.14077571,-6.084371085,2778.1,46.26981085,220.1765917,688.6161177,459.9211211
1061281880,36.57473058,-6.434218372,18435.8,58.85992878,194.1424584,870.736327,837.0067442
1061281980,37.07278488,-7.119129864,3294.5,38.37741704,140.3833483,421.7569575,334.3400151
1061268650,35.9344495,-6.029190767,3102.6,47.83363644,146.9646312,528.5472773,329.8195857
1061268520,36.20091243,-5.546791105,7145.6,73.11734735,174.9174811,664.6938125,729.7679361
1060009140,38.78973419,-6.329951983,244.5,3.366423809,18.17856679,124.688286,610.2437459
1060009170,38.12471521,-6.972906731,17616.1,94.13978744,648.5189722,1549.84251,1099.768711
1060009180,39.12331718,-7.164388136,7782.7,39.48497237,150.222918,426.3123606,641.1225342
1060009450,38.8252855,-7.856734718,177136.2,84.61509995,642.652891,2629.838609,608.1897074
1061299640,38.13687141,-7.656440813,163246.3,28.78206719,242.9636174,1342.668294,379.4344553
1061299770,38.32547455,-8.370769894,8226.7,34.73342382,231.6535639,1496.858479,503.6673748
1061299560,37.62111095,-8.363009384,72273.9,46.18976905,253.9719792,2408.826885,919.2028993
1061299550,36.4029526,-7.343894672,85666.5,143.9185376,327.6442734,1528.950309,1207.958067
1061309840,37.16160104,-8.709655602,40496.5,31.35607537,309.3382214,447.1733726,688.1217714
1061309980,36.75537527,-9.803369165,25443.6,90.19453982,264.9520617,1798.189391,861.865761
1061307640,36.86291261,-8.101276075,35260.3,197.0239555,593.3697952,3430.084909,838.3512851
1061307750,36.8241539,-8.868521164,3977.3,45.36248585,247.8766038,1127.007027,376.893187
1061304580,36.12961974,-8.331372945,5834,115.2670144,373.6663944,1905.097985,530.8836573
1061304630,36.38214696,-8.788166704,24282.2,160.6976421,431.1794463,2145.120583,621.538433
1061285320,34.54262216,-6.771172172,27780.2,122.3440481,202.3635241,2146.199092,861.4115118
1061285400,35.3506416,-7.289382878,37726.8,52.90153712,95.90695984,990.5996656,588.9283495
1061315800,35.3784884,-8.881328309,9683.4,1019.407601,327.395855,1195.963802,721.7841124
1061315850,35.54048385,-9.476350933,8574.7,139.7014069,235.9856363,1263.251864,701.0659982
1061289610,34.50043835,-8.31379323,29211.2,139.0774966,390.2741546,1427.713016,783.1925285
1061289620,35.54252167,-7.977080783,5406.7,108.6811223,243.6400673,1099.892556,486.6635466
1060009460,39.27428557,-8.221913028,3516.4,34.70693428,137.2943963,431.0404308,403.6370651
1060009660,38.21110651,-9.172378334,16768.2,86.3085861,341.8392771,1314.94087,1565.641712
1060009670,39.4546861,-8.821062512,142.5,4.248171657,26.48187168,142.2123003,209.8845053
1060009680,38.994078,-9.212593436,4141.5,33.69457965,42.40116124,676.7133142,429.1629281
1060009690,39.4845031,-9.251000942,1623.2,10.56749831,60.47179049,221.9880327,545.1599271
1060009800,38.52837539,-9.956935965,17134.7,84.79856011,196.4060141,1923.887544,1086.056237
1060009810,39.61295072,-9.816499042,1520.8,14.82977907,62.23058794,137.1193454,306.48492
1060009880,39.16069014,-10.31148013,6039,59.67120945,138.8083917,716.8987245,754.6663125
1060009890,39.76194968,-10.43836694,5664.5,68.222901,205.9676636,631.3891371,1711.043474
1060010030,39.10960913,-11.06597766,155316.4,113.5857776,490.1941548,1448.88491,3258.740751
1061358080,38.1446392,-12.26590736,60990.4,52.33317485,434.49736,1723.84983,1014.102256
1061357890,38.07864702,-11.06023258,76462.8,84.70511024,227.8357316,1765.18548,687.1274122
1061355140,36.96914472,-11.68803664,59454.3,214.5237539,622.0016672,3226.755646,961.655547
1061355040,37.2708171,-10.75211069,10319.6,122.647823,309.0382003,1433.301885,1049.42486
1061376580,37.11392348,-12.55018513,37125.4,39.24686198,574.1531798,2108.008712,866.9214025
1061376650,37.23490075,-13.1206675,6281.4,47.48370559,64.13439309,614.1072472,435.1289797
1061381400,36.71206699,-13.09491483,27343.5,45.39902223,491.5853183,2009.101012,788.0390182
1061381260,36.35111799,-12.70830977,4632.8,33.86762376,52.26087169,518.5916075,594.4390781
1061363390,35.94452871,-11.22397386,27344.3,131.594889,296.101434,2212.532357,817.1074724
1061363500,35.68664341,-12.57515331,9288.5,102.8125527,450.8053881,1405.20171,548.1115511
1061389670,36.52946571,-13.50170341,20484.7,28.6258817,119.2154771,449.9563127,718.901537
1061389520,36.013788,-13.12237783,4256.5,22.62177739,66.40967986,630.1919971,307.0788767
1061392830,35.61754255,-13.53430807,4013.5,92.56936769,102.7084743,960.8738497,378.9049687
1061392920,35.94318523,-14.14676474,14525.1,96.24507573,96.56865862,843.1492486,1053.125641
1061360960,35.30427982,-12.14460609,7525.5,17.19438467,163.9630987,1041.649463,445.8203346
1061360840,35.26948454,-11.0379906,6210.4,91.31390477,425.7093947,1436.685592,748.0177992
1060010040,40.31091093,-10.91933367,3583.1,20.29150658,122.8174149,457.3814233,507.1256449
1060010180,39.94041,-11.22771236,2578.4,28.70461761,97.38435929,665.1329022,677.1485105
1060010190,40.04371282,-11.49325273,2609.5,27.05858188,70.50506963,542.2403475,1407.620544
1060010290,38.88910476,-12.52091827,24704.7,98.19898526,189.9248074,2105.488537,1180.24684
1060010300,40.32899708,-12.16488851,3138.4,23.76983711,126.396384,353.9677527,657.4414025
1060010400,39.47565975,-12.81712229,10303.7,84.85662209,162.1659404,1864.520863,1117.373377
1060010410,40.26497529,-12.98983472,4211.7,54.62898398,252.0595786,393.7429395,794.8268179
1060010560,39.53811786,-13.2282815,5502.7,57.25178546,381.7685374,974.2424431,563.2466122
1060010570,40.5220082,-13.49766255,6.4,0.378122209,2.25265861,3.868696028,1.890769867
1060010590,39.31971321,-13.80917582,61392.7,114.8872759,473.1683507,1338.270524,1589.212806
1061404550,38.35614525,-13.87324604,38466,69.02590036,207.4273006,1476.001234,795.9817962
1061404670,38.26572795,-14.68526105,6768,88.85843811,118.8225736,1826.704021,1024.962013
1061404370,37.83112484,-13.7957545,4016.5,38.19605742,50.65712129,645.0513133,875.0462149
1061404490,37.65016342,-14.23389177,30717.8,71.66152184,116.3641604,1452.35952,893.5888206
1061408930,36.97190818,-14.08435771,3540.7,11.50763182,25.371825,356.1196441,281.3286303
1061409020,37.01435767,-14.71259841,19574.4,106.4363147,121.218265,1929.886937,938.9870049
1061416550,36.54388511,-15.22105057,3322.9,54.88084401,82.25021565,1094.927532,638.0794299
1061416440,36.35807177,-14.84809651,4485.9,484.0484923,276.3111186,2088.302386,881.9836808
1060010600,40.33044209,-13.90196296,3552.5,55.55400919,263.7578732,611.4268572,424.7915287
1060010730,39.61041044,-14.41138657,9460.8,75.41121371,381.7685374,916.1885771,930.7124341
1060010740,40.55904673,-14.64383314,4009.1,44.03518983,242.4624737,468.8213968,636.6081041
1060010870,39.72432643,-14.8725585,8086.9,74.91760981,218.2512209,851.1457741,792.9947966
1060010880,40.36842777,-15.30063652,2419.5,4.854116812,63.7565419,534.0490423,585.7380272
1060010980,39.90118794,-15.37295419,3735.8,50.44066566,79.27949574,434.2349227,605.9705216
1060010990,40.1674339,-15.75176199,732.5,3.500684791,55.35854345,250.3675556,177.7205936
1060011020,39.70250647,-15.61363354,2885.6,12.53758565,166.7094361,730.8442627,287.2288765
1060011030,39.79661668,-16.08186482,2768.1,17.60019555,327.716725,557.1676849,326.7180011
1060011120,39.10490253,-15.56589031,10247.8,45.25384352,213.0616573,1072.442651,913.1588356
1060011130,39.35652826,-16.46811353,3171.1,29.91450997,228.8554524,511.986888,298.8933507
1060011180,38.3572672,-15.68251651,14851.8,89.23836161,298.1509604,1803.451984,1012.496698
1060011190,37.94567145,-16.58832956,28848.2,23.34701558,239.381112,1759.485694,560.0595521
1060011420,36.73159596,-16.18658043,23076.1,59.84743984,147.7534084,1559.649028,1090.613321
1060011430,36.95138401,-17.46100215,3904.2,16.34670733,74.05794863,503.0065242,510.6417421
1060011500,36.16506154,-17.36718991,19105.4,47.65797651,228.3226269,1165.622654,1470.867868
1060011510,36.8559146,-18.06985352,409.9,3.476119088,14.96128602,130.5564851,79.741245
1060011530,36.38276057,-18.29553204,4421.4,19.28221889,50.33933956,258.1287615,211.7417037
1060011660,34.92697746,-18.03771829,1378121.1,98.75332559,704.046344,4993.770025,2690.456652
1061472390,35.38890236,-17.1865254,161058.3,35.20751733,82.2748264,1158.868743,794.4861972
1061472430,34.27019007,-17.03586838,1205882.3,152.6597994,594.8904405,4976.854457,2257.783421
1061456130,35.66320775,-16.6940119,1528.2,14.39857984,49.98462492,441.592882,530.6126954
1061455970,35.36161988,-16.5601515,154273.2,55.78883257,339.831857,1204.528062,641.6528698
1061450800,35.40347948,-16.07305539,4827.6,26.9797527,137.5829681,261.0581095,619.3250764
1061450700,34.86150356,-16.34882907,146865.8,41.22697798,171.7480631,696.4323737,906.8968595
1061442640,35.01985623,-14.94721889,141899,47.52685254,98.59518248,1667.171183,1900.41148
1061442840,34.49479886,-15.90063523,1756.6,23.70297248,156.2642448,591.0953584,384.8593038
1061447780,33.79703345,-16.24599764,1124955.1,63.79897378,675.9766592,2641.322555,1176.245082
1061447890,33.56176561,-16.44522687,54757.5,38.4257894,169.9037732,1418.048992,835.3685827
1061443690,34.04413614,-15.22406452,16384.8,98.0613412,181.3082357,1163.681003,946.0452612
1061443680,33.24040758,-15.74802399,1107393.3,149.2239783,711.0230136,5260.686452,1493.679025
1061450340,33.28174505,-16.41834829,34539.1,22.24556911,137.1501533,1200.003993,673.4268349
1061450450,32.75215686,-17.56589236,19209.6,66.66678798,244.5942792,1708.837611,1237.825858
1061451050,33.12699907,-16.47473018,11674.3,15.20919048,120.8378248,1010.530965,512.5200512
1061451240,31.82931892,-17.27053912,22030.7,55.02656921,294.7169978,1506.978929,1137.674361
1061448890,32.89659692,-16.51049235,10400.4,28.76077995,157.6057307,1367.315665,460.4957626
1061448720,32.85251911,-16.18841332,810.8,5.561474411,22.89280755,484.2688138,155.4768775
1061448180,31.78029722,-16.62346218,8133.9,47.02970852,223.2065392,1162.643059,702.8799982
1061448070,32.59621872,-16.19090738,1653.5,9.279114796,94.88732513,218.4118798,123.390607
1061430860,32.39474366,-15.56469679,1068771.5,98.76674912,523.4572843,3251.274244,1688.986404
1061430830,32.61765335,-14.63242811,29230.5,114.5355708,117.4763725,1634.485721,1422.948786
1061432280,32.10611068,-15.99788562,2265.9,46.61939507,84.66173844,684.4956,480.1280625
1061432270,31.77402224,-15.50780278,1061106.5,59.0949688,570.7556413,2034.792364,1947.796986
1061400520,34.65799656,-14.2988763,6158.4,61.37696246,142.0986645,716.6001329,645.5886095
1061398950,33.90699642,-14.08459874,8468.2,60.55105809,188.5974786,436.5575794,597.6320583
1061398880,34.58432479,-13.29487962,109764.3,90.80289039,101.3694546,1268.167013,1463.965711
1061433290,31.35762208,-15.5905418,1051099.1,52.80304245,648.5426528,2351.648569,1713.445654
1061433210,31.37853352,-15.01239789,5220,28.4475501,157.7263337,1003.065952,443.4873791
1061434080,30.97331279,-15.62292921,1039466.3,87.26056347,436.9918659,2316.901029,1347.509135
1061434200,31.22455486,-16.29361297,9471.8,85.06145228,259.6175557,2211.812309,1190.391478
1061431960,30.67143991,-15.56540098,1034591.9,12.17674396,53.53706758,225.396122,247.5596135
1061431830,30.85181852,-15.23401859,2173.9,40.48634727,97.22378321,715.3851815,535.6287732
1061431950,30.39138329,-16.91403247,25126.2,63.24137366,223.6013016,1689.153378,880.8398711
1061431940,30.55488735,-15.56268765,1009325.1,32.90294585,441.1453551,1626.614965,967.4595141
1061382440,33.50058966,-13.40733485,11679.3,2076.835299,93.28398898,1167.484054,923.6965997
1061382340,34.64545144,-12.57486265,85340,39.97277564,350.6994731,881.6224299,696.8463329
1061431680,29.34829588,-15.68720592,859018.4,128.7652469,710.4777114,3463.154753,1928.365541
1061431480,30.22993035,-15.14568165,149540,41.95299028,403.9679159,2426.974368,1016.98322
1061378410,34.44048987,-11.65609208,73545.7,1217.320103,343.4942369,1366.95119,848.8140005
1061378400,33.56535904,-12.72768199,8285.8,861.3632375,91.10226904,642.1583627,586.0736067
1061418940,31.06679345,-13.91349097,97271.1,90.11247725,339.8160166,3331.197265,2065.367587
1061418880,30.11787429,-14.70436721,44508.4,26.03088202,200.544567,1207.31019,714.1459269
1061414170,29.44187154,-14.85385692,28499.9,36.6205276,173.3818321,1379.386123,888.9322485
1061414080,30.22769997,-13.77734916,15019.6,38.63556644,56.88185544,827.2994448,607.737622
1061438780,28.25072659,-15.7942017,156563.2,84.33129904,297.4585276,1375.573157,1190.32107
1061438860,28.61761716,-16.23997674,683379.1,62.91478861,480.9073261,2582.550854,2395.075726
1061347090,33.66047697,-11.38063741,12277.9,912.5663599,156.5135694,1051.546838,423.255697
1061346000,34.25030627,-10.25355657,24132.9,1141.691911,261.843742,652.6818588,458.9283673
1061346010,35.13601904,-10.17901104,15791.6,1099.848143,381.0978193,2030.188053,1298.681586
1061418680,28.59926309,-14.57692046,8976.1,556.9061319,80.85114237,949.7574926,888.9476141
1061418570,29.07460564,-14.69195407,13303.4,17.76939615,125.9757416,1242.304385,863.7599647
1061451560,28.73125,-16.58541667,51084.7,0.512357148,1.884396746,7.704359142,3.918186272
1061451550,28.15519913,-16.47647509,627846.3,82.14439677,495.5330086,2782.744787,2888.741493
1061451570,29.21248627,-16.65467845,4627,40.66497276,132.9858313,835.1871897,619.1311657
1061451660,29.13988375,-17.2063355,46457.5,106.9234676,275.9785966,2199.728339,1360.167309
1061413720,29.12647888,-14.08205883,9012.8,147.658931,37.33624262,703.7993031,354.2600569
1061413820,29.48416185,-14.08442326,3535.6,145.8809631,26.00685559,594.5440522,323.0125252
1061453310,27.89131682,-16.73713535,617103.9,45.67135553,471.0004858,3035.172258,1676.648587
1061453390,28.60574942,-17.602855,6857.4,64.84654644,147.4015485,1346.098665,881.9793296
1061332580,34.43708714,-9.576214388,14065.7,53.64635035,89.14975831,354.9561777,287.5874033
1061332790,33.76997739,-10.16302622,2574.5,910.7311988,140.5773401,336.7802025,217.9451639
1061331730,33.63511854,-9.903345637,2081.3,807.4240767,99.34534993,293.269805,274.3515766
1061331650,34.22391565,-9.478664924,10789.4,44.68657656,49.4783181,323.3415484,192.4707839
1061329800,33.32629209,-9.495973871,4216.3,1164.77328,217.1201303,842.5372062,408.2066799
1061329700,33.77028465,-9.315370857,4632.5,816.4184639,218.4944242,692.8655829,436.6902645
1061432600,27.71505099,-15.6471587,144493.4,45.05889632,355.4669041,584.1163416,1371.950889
1061432480,27.94126219,-15.18166545,4453.5,39.47375137,229.665979,443.8052938,324.3796237
1061432330,27.54559916,-16.03738026,140403,121.4138598,255.5862894,918.3886892,579.2787759
1061432210,27.4161002,-15.30418743,3931.1,63.94747202,127.9634849,985.3813347,705.8364068
1061457490,27.37534922,-17.51427875,602839.6,169.4731885,671.6820406,4963.257825,2091.261134
1061457550,28.27375425,-17.95821942,10226.1,62.22411273,212.8882313,1664.380654,916.9631019
1061398860,29.3083834,-13.51161952,2537.8,140.8908273,31.82438759,547.1423003,334.2955726
1061398850,28.84589718,-13.69256889,1854.3,109.4604173,12.3640806,375.5689129,240.5459443
1061434720,26.68565615,-15.48265568,128272.3,159.113866,174.3496058,1977.437877,938.7354735
1061434800,27.02668359,-16.31311811,8311.6,58.65862291,91.9163922,1250.05773,750.2366629
1061469220,29.3301975,-18.1310177,25067.7,25.97399199,168.7070294,1324.910019,431.7804951
1061469230,30.28098991,-18.00384694,11970.7,62.32887302,220.3908043,945.715337,900.3479387
1061387160,32.1562382,-13.60960061,10478.1,49.60939053,71.13976383,645.0362512,703.9509788
1061387100,32.11067399,-12.80419014,63640.3,95.12976936,256.0478037,2090.314848,1277.759952
1061478700,26.16018163,-17.85748079,539540.7,164.8862025,615.3864148,5335.454931,2057.768273
1061478770,26.90280806,-18.12694937,43487.6,4.414148835,120.0264083,278.0448423,524.3204316
1061376970,31.63864316,-12.08064799,6263.8,27.14077918,121.2339162,1074.047623,585.5729355
1061376870,32.25193459,-12.22191501,41590.8,37.0181229,179.1158366,1488.681087,791.4065456
1061486100,30.11880298,-18.44808492,3205.3,49.02114762,87.9573483,306.0539815,295.1146842
1061486170,29.48694783,-18.7068999,14626.6,8.479185858,48.5529426,478.3651083,199.5391152
1061482720,26.40972845,-18.59759099,2287.6,37.87730844,56.5626439,733.3126205,858.9382132
1061482730,26.90428544,-18.45646598,40789.4,5.663405833,218.0515299,570.706663,969.7785319
1061436360,25.78796999,-15.31106719,108684.5,541.7061287,173.8769008,1625.499559,805.6972563
1061436550,26.1456633,-16.3842839,7068.5,42.1913384,133.5619935,597.1065771,852.2997788
1061489860,30.48571366,-18.77269286,6282.1,65.48240488,99.61970531,639.5738775,481.2254755
1061489930,30.17476722,-19.1251485,6807.5,23.36446035,169.2864666,1141.026753,313.4008496
1061369690,32.9957728,-12.33083233,4621.9,468.3429454,63.46297591,1229.67259,685.4207058
1061369590,32.34492562,-11.79129783,34244.1,36.02992551,129.5277289,1746.786209,1034.76494
1061488130,27.6103301,-18.44590017,18100.2,12.75861621,161.967173,594.3946203,711.8683452
1061488120,28.21499237,-19.51384705,20534.5,23.78282381,143.5837025,523.6033433,742.1579334
1061489040,28.09747033,-18.55831334,1507.3,7.320164595,35.2965193,282.5317011,733.1828918
1061489100,28.10861486,-18.75081837,14961.9,11.13994365,110.4687671,719.0032459,863.5210097
1061362510,32.17185071,-11.33739258,2566.6,19.0705779,24.70287088,513.020504,677.94233
1061362450,32.49490666,-11.35807444,26034.8,40.8052743,146.0650848,1678.395581,933.7391463
1061361730,32.91807577,-11.34604872,22407.2,57.77242697,122.5466672,2151.623079,978.1012417
1061361770,33.08464757,-11.85374668,2340.1,156.2791515,33.1487761,444.5381407,263.5441272
1061352970,32.77774151,-10.96274851,12893,36.3345576,131.3155644,1368.62708,666.8022967
1061352980,33.30000251,-10.68908491,4476.4,166.6906997,49.74038552,738.9551774,324.18758
1061473950,24.1786994,-17.94709005,155286.3,67.85263397,552.3583246,1619.618636,3199.330212
1061473880,25.68496027,-17.37704436,362355.2,49.9607169,237.9561356,1477.58216,1500.473042
1061349260,32.91688477,-10.2721568,9261.7,100.6057038,201.8998297,1267.059319,433.0158177
1061349250,32.31393174,-10.86978209,2558.6,140.4790479,14.42604374,492.5778557,386.5565917
1061492450,29.27194831,-18.989496,4566.4,22.07834886,113.6894643,414.730545,684.2505307
1061492680,29.16210245,-19.37094472,6311.2,11.64142782,75.69501498,478.7171888,314.6933684
1061413460,25.82244684,-13.98077316,10522.4,202.4948508,34.88669765,673.5541681,539.1546016
1061413580,26.49859048,-14.77117737,82089,179.0144498,92.86957124,700.2633912,870.7307931
1061469870,24.45196071,-16.80111592,341077.7,80.70342147,521.8729231,2049.893137,3603.945102
1061469810,25.31595227,-16.81874179,15403.9,55.86538076,168.8236249,1312.291771,4061.604986
1061412570,26.82107589,-14.40364116,55329.1,234.0206429,85.4821792,850.8534096,701.5066169
1061412560,26.49886616,-13.03048229,24667.5,320.4045248,79.03553818,1660.418602,397.3847189
1061409070,27.84555441,-14.33304018,13507.8,611.9731071,102.0886484,1531.14595,620.1421438
1061409000,27.27897384,-14.11584425,37134.6,233.7184674,98.16795495,1097.159496,765.7139498
1061487890,23.12466524,-17.59542394,120689,92.3633037,310.5971714,1052.91408,3871.866748
1061487960,22.3893833,-18.19257076,21239.8,67.97663319,337.5036516,966.5260255,1873.231191
1061454200,23.01451306,-16.29246915,318866.4,82.76035273,453.9705877,1858.845204,7989.131523
1061454120,24.28432698,-16.03424328,7659.5,35.71927846,62.45539735,658.1697075,1969.507247
1061400740,27.22060578,-13.20829594,9436.4,121.1933206,39.97432539,545.7132575,315.3773766
1061400750,27.92026868,-12.92280909,24928.6,3253.417384,97.58552496,1223.716808,600.0558904
1061444220,22.41971926,-15.72090123,8527.5,58.5527926,71.23641701,1259.923011,884.9302134
1061444070,23.11693165,-16.02849981,300860.7,40.87632723,136.1534449,921.3780193,997.7006373
1061443520,23.22805538,-15.36997961,289722.8,136.1189982,352.1702878,2654.552539,2058.226073
1061443730,23.89610201,-15.52766277,10807.2,39.67780167,106.0135818,1062.900643,647.8873526
1061466490,22.84916376,-17.35205311,38278.7,6.935641995,35.15906967,144.0643437,231.9097578
1061466350,23.04286529,-17.35953348,69466.1,0.529033397,1.946350187,8.013370203,10.3670993
1061465980,23.22012448,-16.87174727,4342.1,41.50933659,32.50346217,869.5089156,1538.533107
1061465970,22.99064962,-17.28094101,65115.8,10.70609154,22.81387323,131.6630411,193.3389909
1061464580,22.04809618,-16.5695837,60781.4,93.38807096,287.1747224,1606.375649,1655.1371
1061464500,22.7427834,-16.69704658,4202,67.71437507,29.40708655,846.7453417,1538.533107
1061466020,21.99789643,-17.43092195,2621.1,38.59666199,147.4129613,349.5458858,391.4566428
1061465920,22.23629093,-17.21178023,35308.2,44.0439251,217.7385839,548.3628373,825.995564
1061423960,22.80418327,-15.1174718,42104.9,39.54654947,124.9173723,1321.804645,2068.468695
1061423970,24.36559807,-14.88530304,238372.7,151.913053,426.805965,2983.351997,3390.182854
